"file","line","class_initial","class_final","reason","button_within_div"
"src/app/components/lawyer/criminal-system/components/StageCloserModal.tsx","115","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/StageCloserModal.tsx","117","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/StageCloserModalFooter.tsx","50","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/StageCloserModalHeader.tsx","11","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/StageCloserModalHeader.tsx","12","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/StageCloserReferralFields.tsx","36","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/StageFinalDecisionCard.tsx","97","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/StageFinalDecisionCard.tsx","98","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/StageFinalDecisionCard.tsx","99","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/StageFinalDecisionCard.tsx","101","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/StageFinalDecisionCard.tsx","105","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/StageFinalDecisionCard.tsx","111","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/StageFinalDecisionCard.tsx","121","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/StageFinalDecisionCard.tsx","126","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/StageFinalDecisionCard.tsx","151","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/StageFinalDecisionCard.tsx","157","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/StageFinalDecisionCard.tsx","160","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/StageFinalDecisionCard.tsx","161","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/StageFinalDecisionCard.tsx","250","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/StatementLogCard.tsx","69","","","initial preserved (no marker)",""
"                isRatified","","","","initial preserved (no marker)",""
"                    ? 'w-full rounded-2xl border border-[#E6C673]/60 bg-[#E6C673]/5 p-4'","","","","initial preserved (no marker)",""
";","false'","","","initial preserved (no marker)",""
"src/app/components/lawyer/criminal-system/components/StatementLogCard.tsx","78","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/StatementLogCard.tsx","79","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/StatementLogCard.tsx","82","","","initial preserved (no marker)",""
"                        isWitness","","","","initial preserved (no marker)",""
"                            ? 'text-violet-200 font-black text-base whitespace-norm'","false","","","initial preserved (no marker)",""
"src/app/components/lawyer/criminal-system/components/StatementLogCard.tsx","91","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/StatementLogCard.tsx","92","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/StatementLogCard.tsx","102","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/StatementLogCard.tsx","123","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/StatementLogCard.tsx","129","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/StatementLogCard.tsx","134","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/StatementsPhaseSections.tsx","29","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/StatementsPhaseSections.tsx","35","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/StatementsPhaseSections.tsx","59","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/TrialDepositionWitnessCard.tsx","200","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/TrialDepositionWitnessCard.tsx","236","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/TrialDepositionWitnessCardContent.tsx","36","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/TrialDepositionWitnessCardContent.tsx","37","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/TrialDepositionWitnessCardContent.tsx","67","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/TrialDepositionWitnessCardCrossExam.tsx","41","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/TrialDepositionWitnessCardCrossExam.tsx","43","","","initial preserved (no marker)",""
"                            q.isAsked'","false","","","initial preserved (no marker)",""
"src/app/components/lawyer/criminal-system/components/TrialDepositionWitnessCardCrossExam.tsx","49","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/TrialDepositionWitnessCardCrossExam.tsx","91","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/TrialDepositionWitnessCardHeader.tsx","18","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/TrialDepositionWitnessCardHeader.tsx","32","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/TrialDepositionWitnessCardHeader.tsx","71","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/TrialDepositionWitnessCardHeader.tsx","72","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/TrialDepositionWitnessCardHeader.tsx","82","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/TrialDepositionWitnessCardHeader.tsx","106","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/TrialDepositionWitnessCardLinkPicker.tsx","25","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/TrialDepositionWitnessCardLinkPicker.tsx","26","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/TrialDepositionWitnessCardLinkPicker.tsx","32","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/TrialDepositionWitnessCardLinkPicker.tsx","40","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/TrialDepositionWitnessCardLinkPicker.tsx","45","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/TrialDepositionWitnessCardLinkPicker.tsx","63","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/TrialDepositionWitnessCardReplicas.tsx","26","","","initial preserved (no marker)",""
"                isInvestigation","","","","initial preserved (no marker)",""
"                    ? 'border-slate-700/60 bg-slate-'","false","","","initial preserved (no marker)",""
"src/app/components/lawyer/criminal-system/components/TrialDepositionWitnessCardReplicas.tsx","61","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/TrialDepositionWitnessCardReplicas.tsx","81","","","initial preserved (no marker)",""
"                    compact ? 'text-xs line-clamp-4' :'","false","","","initial preserved (no marker)",""
"src/app/components/lawyer/criminal-system/components/TrialDepositionWitnessCardReplicas.tsx","144","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/TrialDepositionWitnessCardReplicas.tsx","167","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/TrialDepositionWitnessCardReplicas.tsx","168","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/TrialDepositionWitnessCardReplicas.tsx","180","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/TrialHearingDateHint.tsx","16","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/TrialHearingDateHint.tsx","20","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/TrialHearingDateHint.tsx","27","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/TrialsAddSessionModal.tsx","65","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/TrialsAddSessionModal.tsx","66","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/TrialsAddSessionModal.tsx","67","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/TrialsAddSessionModal.tsx","74","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/TrialsAddSessionModal.tsx","75","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/TrialsAddSessionModal.tsx","129","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/TrialsAddSessionModal.tsx","130","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/TrialsAddSessionModal.tsx","131","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/TrialsAddSessionModal.tsx","153","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/TrialsAddSessionModal.tsx","161","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/TrialsAddSessionModal.tsx","200","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/TrialsAddSessionModal.tsx","219","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/TrialsPostponeModal.tsx","30","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/TrialsPostponeModal.tsx","31","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/TrialsPostponeModal.tsx","32","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/TrialsPostponeModal.tsx","43","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/TrialsPostponeModal.tsx","65","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/TrialsSessionCard.tsx","61","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/TrialsSessionCard.tsx","63","","","initial preserved (no marker)",""
"                    isCurrent","","","","initial preserved (no marker)",""
"                        ? 'border-[#E6'","false","","","initial preserved (no marker)",""
"src/app/components/lawyer/criminal-system/components/TrialsSessionCard.tsx","70","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/TrialsSessionCard.tsx","91","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/TrialsSessionCard.tsx","124","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/TrialsSessionCard.tsx","125","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/TrialsSessionCard.tsx","130","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/TrialsSessionCard.tsx","187","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/TrialsSessionCard.tsx","188","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/TrialsSessionCard.tsx","190","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/TrialsSessionCard.tsx","206","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/TrialsSessionCard.tsx","208","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/TrialsSessionList.tsx","46","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/TrialsSessionList.tsx","63","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/TrialsSessionList.tsx","68","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/TrialsSessionList.tsx","72","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/TrialsTab.tsx","279","","","initial preserved (no marker)",""
"                embedded","","","","initial preserved (no marker)",""
"                    ? 'flex flex-col w-full gap-4'","","","","initial preserved (no marker)",""
"                    : 'flex flex-col p-4 ma'","false","","","initial preserved (no marker)",""
"src/app/components/lawyer/criminal-system/components/TrialsTabHeader.tsx","13","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/TrialsTabHeader.tsx","15","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/UnknownDefendantPartyBlockedRow.tsx","17","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/VerdictCardsPanel.tsx","100","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/VerdictCardsPanel.tsx","101","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/VerdictCardsPanel.tsx","152","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/VerdictCardsPanel.tsx","153","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/VerdictCardsPanel.tsx","156","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/VerdictCardsPanel.tsx","157","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/VerdictCardsPanel.tsx","159","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/VerdictCardsPanel.tsx","163","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/VerdictCardsPanel.tsx","167","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/VerdictCardsPanel.tsx","176","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/VerdictCardsPanel.tsx","200","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/VerdictCardsPanel.tsx","201","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/VerdictCardsPanel.tsx","208","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/VerdictCardsPanel.tsx","224","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/VerdictCardsPanel.tsx","225","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/VerdictCardsPanel.tsx","229","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/VerdictCardsPanel.tsx","237","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/VerdictCardsPanel.tsx","251","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/VerdictCardsPanel.tsx","252","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/VerdictCardsPanel.tsx","256","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/VerdictCardsPanel.tsx","264","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/VerdictCardsPanel.tsx","277","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/VerdictCassationModals.tsx","80","NEEDS-REVIEW-action-missing-semantics","NEEDS-REVIEW-action-missing-semantics","initial preserved (no marker)",""
"src/app/components/lawyer/criminal-system/components/VerdictCassationModals.tsx","81","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/VerdictCassationModals.tsx","82","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/VerdictCassationModals.tsx","85","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/VerdictCassationModals.tsx","91","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/VerdictCassationModals.tsx","97","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/VerdictCassationModals.tsx","103","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/VerdictCassationModals.tsx","199","NEEDS-REVIEW-action-missing-semantics","NEEDS-REVIEW-action-missing-semantics","initial preserved (no marker)",""
"src/app/components/lawyer/criminal-system/components/VerdictCassationModals.tsx","200","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/VerdictCassationModals.tsx","201","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/VerdictCassationModals.tsx","204","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/VerdictCassationModals.tsx","210","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/VerdictCassationModals.tsx","288","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/VerdictCassationModals.tsx","294","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/VerdictCassationModals.tsx","357","NEEDS-REVIEW-action-missing-semantics","NEEDS-REVIEW-action-missing-semantics","initial preserved (no marker)",""
"src/app/components/lawyer/criminal-system/components/VerdictCassationModals.tsx","358","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/VerdictCassationModals.tsx","359","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/VerdictCassationModals.tsx","364","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/components/VerdictCassationModals.tsx","404","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/components/VerdictCassationModals.tsx","410","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/ConfirmActionModal.tsx","35","","","initial preserved (no marker)",""
"                    danger ? 'border-red-500/60 sha'","false","","","initial preserved (no marker)",""
"src/app/components/lawyer/criminal-system/ConfirmActionModal.tsx","40","","","initial preserved (no marker)","has_button_toggle_or_switch_inside"
"                        danger ? 'border-red-500/40 bg-red-950'","false","","","initial preserved (no marker)",""
"src/app/components/lawyer/criminal-system/ConfirmActionModal.tsx","45","","","initial preserved (no marker)","has_button_toggle_or_switch_inside"
"                            danger ? 'text-red-100' : 'text-white''","false","","","initial preserved (no marker)",""
"src/app/components/lawyer/criminal-system/ConfirmActionModal.tsx","56","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/ConfirmActionModal.tsx","57","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/ConfirmActionModal.tsx","60","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/CriminalDashboardHeader.tsx","214","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/CriminalDashboardHeader.tsx","215","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper","has_button_toggle_or_switch_inside"
"src/app/components/lawyer/criminal-system/CriminalDashboardHeader.tsx","232","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/CriminalDashboardHeader.tsx","241","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
"src/app/components/lawyer/criminal-system/CriminalDashboardHeader.tsx","247","SAFE-presentation-wrapper","SAFE-presentation-wrapper","no interactive attrs; static layout wrapper",""
