"file","line","type","snippet_60chars","is_production_file"
"src/app/services/pushSubscriptionStore.ts","12","throw-generic","if (!token) throw new Error('kv_local_only');","TRUE"
"src/app/services/RealtimeService.ts","15","console:log","*     console.log('تحديث جديد:'; payload);","TRUE"
"src/app/services/repository/repositoryDossierNoteSync.ts","173","smell-tag:ToDo","export function globalNoteToDossierPayload(note: GlobalNote): {","TRUE"
"src/app/services/repository/repositoryDossierNoteSync.ts","190","smell-tag:ToDo","export function vaultDocToDossierPayload(doc: {","TRUE"
"src/app/services/RequestSigningService.ts","40","throw-generic","throw new Error('WIFE signing requires an authenticated user token.');","TRUE"
"src/app/services/SecureAPIClient.ts","289","throw-generic","throw new Error('انتهت مهلة الاتصال بالخادم. حاول مرة أخرى.');","TRUE"
"src/app/services/SecureStoreService.ts","394","throw-generic","throw new Error('crypto-not-ready');","TRUE"
"src/app/services/SecureStoreService.ts","398","throw-generic","throw new Error('crypto-roundtrip-mismatch');","TRUE"
"src/app/services/SecureStoreService.ts","419","throw-generic","throw new Error('crypto-frozen-without-key');","TRUE"
"src/app/services/SecureStoreService.ts","436","throw-generic","throw new Error('crypto-frozen-without-key');","TRUE"
"src/app/services/settings/applicationWipe.ts","56","throw-generic","throw new Error('[settings_wipe:cloud_incomplete] cloud_wipe_incomplete');","TRUE"
"src/app/services/settings/applicationWipe.ts","244","throw-generic","throw new Error('[settings_wipe:bff_logout_failed] bff_logout_failed');","TRUE"
"src/app/services/settings/apply.ts","185","smell-tag:ToDo","export function applyHighContrastToDom(highContrast: boolean): void {","TRUE"
"src/app/services/settings/apply.ts","193","smell-tag:ToDo","export function applyFontSizeToDom(fontSize: number): void {","TRUE"
"src/app/services/settings/apply.ts","210","smell-tag:ToDo","export function applyReduceMotionToDom(reduceMotion: boolean; enableAnimations: ","TRUE"
"src/app/services/settings/apply.ts","224","smell-tag:ToDo","/** يُستدعى بعد تطبيق DOM خفيف من الإعدادات — يمنع إعادة applySettingsToDom الكا","TRUE"
"src/app/services/settings/apply.ts","241","smell-tag:ToDo","export function applyAppearanceThemeToDom(settings: AppSettingsState): void {","TRUE"
"src/app/services/settings/apply.ts","278","smell-tag:ToDo","export function applyGlassSurfaceAppearanceToDom(settings: AppSettingsState): vo","TRUE"
"src/app/services/settings/apply.ts","302","smell-tag:ToDo","export function applyHomeLayoutOverridesToDom(settings: AppSettingsState): void ","TRUE"
"src/app/services/settings/apply.ts","306","smell-tag:ToDo","export function applySettingsToDom(settings: AppSettingsState) {","TRUE"
"src/app/services/settings/apply.ts","310","smell-tag:ToDo","applyGlassSurfaceAppearanceToDom(settings);","TRUE"
"src/app/services/settings/apply.ts","319","smell-tag:ToDo","applyAppearanceThemeToDom(settings);","TRUE"
"src/app/services/settings/apply.ts","344","smell-tag:ToDo","applyHighContrastToDom(appearance.highContrast);","TRUE"
"src/app/services/settings/applyLawyerSettingsFactoryReset.ts","3","smell-tag:ToDo","applyHomeLayoutOverridesToDom;","TRUE"
"src/app/services/settings/applyLawyerSettingsFactoryReset.ts","4","smell-tag:ToDo","applySettingsToDom;","TRUE"
"src/app/services/settings/applyLawyerSettingsFactoryReset.ts","35","smell-tag:ToDo","applySettingsToDom(next);","TRUE"
"src/app/services/settings/applyLawyerSettingsFactoryReset.ts","36","smell-tag:ToDo","applyHomeLayoutOverridesToDom(next);","TRUE"
"src/app/services/settings/businessBackupBuild.ts","226","throw-generic","throw new Error('عدد ملفات المخزن المحلي يتجاوز حد النسخة الآمن');","TRUE"
"src/app/services/settings/businessBackupBuild.ts","237","throw-generic","throw new Error('ملفات المخزن المحلي تتجاوز حد النسخة الآمن للهاتف');","TRUE"
"src/app/services/settings/businessBackupBuild.ts","248","throw-generic","if (!parsedPath) throw new Error('مسار ملف محلي غير صالح في المخزن الذكي');","TRUE"
"src/app/services/settings/businessBackupBuild.ts","254","throw-generic","throw new Error('ملفات المخزن المحلي تتجاوز حد النسخة الآمن للهاتف');","TRUE"
"src/app/services/settings/businessBackupBuild.ts","305","throw-generic","throw new Error('حجم النسخة يتجاوز الحد الآمن للأجهزة المحمولة');","TRUE"
"src/app/services/settings/businessBackupCrypto.ts","77","throw-generic","if (!saltB64 || !ivB64 || !cipherB64) throw new Error('[backup_crypto:missing_fi","TRUE"
"src/app/services/settings/businessBackupCrypto.ts","90","throw-generic","throw new Error('[backup_crypto:kdf_unsupported] unsupported backup KDF');","TRUE"
"src/app/services/settings/businessBackupImport.ts","48","throw-generic","throw new Error('[backup_import:vault_checksum] vault blob checksum mismatch');","TRUE"
"src/app/services/settings/businessBackupImport.ts","186","throw-generic","throw new Error('[backup_import:envelope_invalid] invalid backup');","TRUE"
"src/app/services/settings/intentWarmGate.ts","3","smell-tag:ToDo","* يفترض أن applySettingsToDom (أو hami-boot) ضبط data-hami-lite / data-hami-pref","TRUE"
"src/app/services/settings/verifySensitiveSettingsAction.ts","19","throw-generic","throw new Error('[sensitive_gate:csprng_unavailable] csprng_unavailable');","TRUE"
"src/app/services/settings/wallpaperEditorRender.ts","80","throw-generic","if (!ctx) throw new Error('[wallpaper_render:canvas_unavailable] canvas unavaila","TRUE"
"src/app/services/settings/wallpaperEditorRender.ts","109","throw-generic","if (!best) throw new Error('[wallpaper_render:export_failed] canvas export faile","TRUE"
"src/app/services/settings/wallpaperEditorRender.ts","128","throw-generic","throw new Error('[wallpaper_render:image_too_large] image too large');","TRUE"
"src/app/services/storage/lawyerStorageRuntime.ts","19","throw-generic","throw new Error('Unauthorized upload: session user mismatch');","TRUE"
"src/app/services/storage/lawyerStorageRuntime.ts","22","throw-generic","throw new Error('work_cloud_upload_disabled');","TRUE"
"src/app/services/storage/lawyerStorageRuntime.ts","63","throw-generic","throw new Error('Upload response missing path');","TRUE"
"src/app/services/storage/removeRemoteStoragePaths.ts","25","console:warn","console.warn('[LawyerStorage] فشل حذف ملف(ات) من المخزن:'; toRemove.join('; '));","TRUE"
"src/app/services/SupabaseService.ts","168","throw-generic","throw new Error('execution_file_id_missing');","TRUE"
"src/app/services/SupabaseService.ts","275","throw-generic","throw new Error('lawsuit_file_id_missing');","TRUE"
"src/app/services/taskHelp/taskHelpApiService.ts","77","throw-generic","if (!inNetwork) throw new Error('RECIPIENT_NOT_IN_NETWORK');","TRUE"
"src/app/services/taskHelp/taskHelpApiService.ts","104","throw-generic","throw new Error('ACCEPT_FAILED');","TRUE"
"src/app/services/taskHelp/taskHelpApiService.ts","136","throw-generic","if (!updated) throw new Error('NOTE_FAILED');","TRUE"
"src/app/services/taskHelp/taskHelpScenarios.ts","66","throw-generic","if (!ownerNote || !helperNote) throw new Error('party notes should succeed');","TRUE"
"src/app/services/vault/smartVaultRuntime.ts","100","console:error","console.error('[Vault] saveDoc background flush failed'; err);","TRUE"
"src/app/services/vault/smartVaultRuntime.ts","103","console:error","console.error('[Vault] saveDoc degraded persist - keeping in-memory index'; err)","TRUE"
"src/app/services/vault/smartVaultRuntime.ts","114","throw-generic","if (!authorId || !docId) throw new Error('معرف الملف والمستخدم مطلوب');","TRUE"
"src/app/services/vault/smartVaultRuntime.ts","147","smell-tag:ToDo","async bindToDossier(docId: string; authorId: string; dossierId: string): Promise","TRUE"
"src/app/services/vault/smartVaultRuntime.ts","148","throw-generic","if (!docId || !authorId || !dossierId) throw new Error('جميع الحقول مطلوبة');","TRUE"
"src/app/services/vault/smartVaultRuntime.ts","162","throw-generic","if (!doc) throw new Error('الملف غير موجود');","TRUE"
"src/app/services/vault/smartVaultRuntime.ts","163","throw-generic","if (doc.authorId !== authorId) throw new Error('غير مصرح بربط هذا الملف');","TRUE"
"src/app/services/vault/vaultDocResolve.ts","228","throw-generic","throw new Error('unsafe vault preview url');","TRUE"
"src/app/services/vault/vaultDocResolve.ts","264","throw-generic","if (!blob) throw new Error('vault download unavailable');","TRUE"
"src/app/services/vault/vaultOwnership.ts","5","throw-generic","throw new Error('مطلوب تسجيل الدخول لإجراءاء عملية المخزن');","TRUE"
"src/app/services/vault/vaultOwnership.ts","16","throw-generic","throw new Error('authorId مطلوب لحفظ الملف');","TRUE"
"src/app/services/vault/vaultOwnership.ts","19","throw-generic","throw new Error('غير مصرح بالوصول إلى ملف مستخدم آخر');","TRUE"
"src/app/services/vault/vaultOwnership.ts","38","throw-generic","throw new Error('غير مصرح بالوصول إلى مسار تخزين مستخدم آخر');","TRUE"
"src/app/services/vault/vaultOwnership.ts","50","throw-generic","throw new Error('غير مصرح بالوصول إلى مسار تخزين مستخدم آخر');","TRUE"
"src/app/services/vault/vaultOwnership.ts","58","throw-generic","throw new Error('مسار تخزين غير صالح');","TRUE"
"src/app/services/vault/vaultOwnership.ts","61","throw-generic","throw new Error('غير مصرح بالوصول إلى مسار تخزين مستخدم آخر');","TRUE"
"src/app/services/vaultBlobStore.ts","426","throw-generic","if (!db) throw new Error('vault blob database unavailable');","TRUE"
"src/app/services/vaultBlobStore.ts","554","throw-generic","if (!db) throw new Error('vault blob database unavailable');","TRUE"
"src/app/services/vaultBlobStore.ts","591","throw-generic","if (!db) throw new Error('vault blob database unavailable');","TRUE"
"src/app/services/vaultUploadService.ts","47","throw-generic","throw new Error('نوع الملف غير مدعوم');","TRUE"
"src/app/services/vaultUploadService.ts","85","console:error","console.error('[Vault] background blob persist failed'; err; fileLabel);","TRUE"
"src/app/services/vaultUploadService.ts","123","throw-generic","throw new Error('file too large');","TRUE"
"src/app/services/vaultUploadService.ts","148","throw-generic","if (!userId.trim()) throw new Error('user required');","TRUE"
"src/app/services/vaultUploadService.ts","149","throw-generic","if (file.size > VAULT_MAX_FILE_SIZE) throw new Error('file too large');","TRUE"
"src/app/services/vaultUploadService.ts","151","throw-generic","throw new Error('نوع الملف غير مدعوم');","TRUE"
"src/app/services/vaultUploadService.ts","201","throw-generic","if (image.size > VAULT_MAX_FILE_SIZE) throw new Error('file too large');","TRUE"
"src/app/services/vaultUploadService.ts","203","throw-generic","throw new Error('invalid scan source');","TRUE"
"src/app/services/vaultUploadService.ts","209","throw-generic","if (!sanitizeVaultPreviewUrl(source)) throw new Error('invalid data url');","TRUE"
"src/app/services/vaultUploadService.ts","211","throw-generic","if (comma < 0) throw new Error('invalid data url');","TRUE"
"src/app/services/vaultUploadService.ts","215","throw-generic","if (!isAllowedVaultImageMeta(mime; 'scan.jpg')) throw new Error('invalid data ur","TRUE"
"src/app/services/vaultUploadService.ts","217","throw-generic","if (binary.length > VAULT_MAX_FILE_SIZE) throw new Error('file too large');","TRUE"
"src/app/services/vaultUploadService.ts","222","throw-generic","throw new Error('invalid scan source');","TRUE"
"src/app/services/vaultUploadService.ts","236","throw-generic","if (!userId.trim()) throw new Error('user required');","TRUE"
"src/app/services/vaultUploadService.ts","237","throw-generic","if (file.size > VAULT_MAX_FILE_SIZE) throw new Error('file too large');","TRUE"
"src/app/services/vaultUploadService.ts","238","throw-generic","if (!isVaultImageFile(file)) throw new Error('نوع الملف غير مدعوم');","TRUE"
"src/app/services/voice/voiceRecordingLimits.ts","51","throw-generic","throw new Error('VOICE_TOO_LARGE');","TRUE"
"src/app/utils/bffAuthClient.ts","2","smell-tag:ToDo","import { applyCsrfTokenToDocument; setCsrfSessionTokenFromServer } from '@/app/s","TRUE"
"src/app/utils/bffAuthClient.ts","115","throw-generic","if (response.status >= 500) throw new Error('Auth service unavailable');","TRUE"
"src/app/utils/bffAuthClient.ts","116","throw-generic","throw new Error('فشل تسجيل الدخول');","TRUE"
"src/app/utils/bffAuthClient.ts","363","smell-tag:ToDo","applyCsrfTokenToDocument(res.csrfToken);","TRUE"
"src/app/utils/bffWifeSign.ts","83","throw-generic","throw new Error('تم تجاوز حد الطلبات. انتظر قليلاً ثم أعد المحاولة.');","TRUE"
"src/app/utils/civilLawRemoteCache.ts","179","throw-generic","throw new Error('تعذر تحميل المواد القانونية من الخادم أو من ملفات المشروع.');","TRUE"
"src/app/utils/consoleHygiene.ts","119","console:warn","const nativeWarn = console.warn.bind(console);","TRUE"
"src/app/utils/consoleHygiene.ts","120","console:log","const nativeLog = console.log.bind(console);","TRUE"
"src/app/utils/consoleHygiene.ts","134","console:warn","console.warn = (...args: unknown[]) => {","TRUE"
"src/app/utils/consoleHygiene.ts","140","console:log","console.log = (...args: unknown[]) => {","TRUE"
"src/app/utils/debug.ts","23","console:log","console.log(...args);","TRUE"
"src/app/utils/debug.ts","29","console:warn","console.warn(...args);","TRUE"
"src/app/utils/debug.ts","36","console:log","console.log(...args);","TRUE"
"src/app/utils/debug.ts","40","console:error","console.error(...args);","TRUE"
"src/app/utils/decisionsModalScroll.ts","2","smell-tag:ToDo","export function scrollToDomIdWhenReady(","TRUE"
"src/app/utils/errorHandler.ts","48","console:error","console.error(`❌ ${errorMessage}:`; err);","TRUE"
"src/app/utils/errorHandler.ts","50","console:error","console.error('❌ خطأ:'; err);","TRUE"
"src/app/utils/errorHandler.ts","69","console:error","console.error(`❌ ${errorMessage}:`; err);","TRUE"
"src/app/utils/errorHandler.ts","71","console:error","console.error('❌ خطأ:'; err);","TRUE"
"src/app/utils/errorHandler.ts","169","console:error","console.error('❌ [LocalStorage] الذاكرة ممتلئة - يرجى مسح بعض البيانات');","TRUE"
"src/app/utils/errorHandler.ts","183","console:error","console.error('❌ [LocalStorage] فشلت إعادة المحاولة:'; retryError);","TRUE"
"src/app/utils/errorLog.ts","4","console:error","console.error(`❌ [${context}]`; error);","TRUE"
"src/app/utils/errorLog.ts","6","console:error","console.error('التفاصيل:'; details);","TRUE"
"src/app/utils/errorLog.ts","16","console:error","console.error(`❌ [${context}]`; {","TRUE"
"src/app/utils/executorApprovalWorkflow.ts","3","smell-tag:TODO","* يُستدعى من الواجهة بعد التحديث التفاؤلي للقرار؛ النداءات للخادم تُعلَّق بـ TOD","TRUE"
"src/app/utils/executorApprovalWorkflow.ts","127","smell-tag:TODO","* TODO: من هنا تُستدعى واجهات REST/Supabase (مثلاً POST /cases/:id/appointments)","TRUE"
"src/app/utils/logger.ts","23","console:log","console.log(...args);","TRUE"
"src/app/utils/logger.ts","32","console:warn","console.warn(...args);","TRUE"
"src/app/utils/logger.ts","40","console:error","console.error(...args);","TRUE"
"src/app/utils/logger.ts","43","smell-tag:TODO","// TODO: Send to error monitoring service (Sentry; etc.)","TRUE"
"src/app/utils/logger.ts","62","console:log","args.forEach(arg => console.log(arg));","TRUE"
"src/app/utils/logger.ts","73","console:log","console.log(`[${timestamp}] ${message}`; ...args);","TRUE"
"src/app/utils/logger.ts","85","console:log","console.log(`⏱️ ${label}: ${(end - start).toFixed(2)}ms`);","TRUE"
"src/app/utils/logger.ts","96","console:log","console.log(...args);","TRUE"
"src/app/utils/logger.ts","105","console:log","console.log(`%c${message}`; `color: ${color}`; ...args);","TRUE"
"src/app/utils/logger.ts","114","console:log","console.log(`%c✅ ${message}`; 'color: #22c55e'; ...args);","TRUE"
"src/app/utils/logger.ts","123","console:log","console.log(`%cℹ️ ${message}`; 'color: #3b82f6'; ...args);","TRUE"
"src/app/utils/performanceMonitor.ts","37","smell-tag:xMe","private readonly maxMetrics = 1000;","TRUE"
"src/app/utils/performanceMonitor.ts","66","smell-tag:xMe","if (this.metrics.length > this.maxMetrics) {","TRUE"
"src/app/utils/performanceMonitor.ts","67","smell-tag:xMe","this.metrics = this.metrics.slice(-this.maxMetrics);","TRUE"
"src/app/utils/performanceMonitor.ts","164","console:log","console.log('Total Metrics:'; report.metrics.length);","TRUE"
"src/app/utils/performanceMonitor.ts","168","console:log","console.log(`${name}: ${avg.toFixed(2)}ms`);","TRUE"
"src/app/utils/performanceMonitor.ts","175","console:log","console.log(`${i + 1}. ${m.name}: ${m.duration.toFixed(2)}ms`);","TRUE"
"src/app/utils/performanceMonitor.ts","183","console:log","console.log(`${i + 1}. ${m.name}: ${m.duration.toFixed(2)}ms`);","TRUE"
"src/app/utils/production.ts","47","console:log","* تعطيل console.log في الإنتاج","TRUE"
"src/app/utils/production.ts","53","console:log","log: console.log;","TRUE"
"src/app/utils/production.ts","54","console:warn","warn: console.warn;","TRUE"
"src/app/utils/production.ts","59","console:log","// ✅ تعطيل console.log و console.info و console.debug","TRUE"
"src/app/utils/production.ts","60","console:log","console.log = () => {};","TRUE"
"src/app/utils/production.ts","64","console:error","// ✅ الإبقاء على console.error و console.warn للأخطاء الحرجة","TRUE"
"src/app/utils/production.ts","66","console:warn","console.warn = (...args: any[]) => {","TRUE"
"src/app/utils/production.ts","71","console:warn","originalConsole.warn(...sanitized);","TRUE"
"src/app/utils/production.ts","74","console:error","console.error = (...args: any[]) => {","TRUE"
"src/app/utils/production.ts","79","console:warn","originalConsole.warn('Error:'; ...sanitized);","TRUE"
"src/app/utils/production.ts","175","console:error","console.error('[production] client env incomplete:'; apiCheck.missing);","TRUE"
"src/app/utils/production.ts","178","console:warn","apiCheck.warnings.forEach((warning) => console.warn(warning));","TRUE"
"src/app/utils/production.ts","229","console:log","console.log('✅ تم تفعيل وضع Debug');","TRUE"
"src/app/utils/production.ts","232","console:log","console.log('✅ تم تعطيل وضع Debug');","TRUE"
"src/app/utils/production.ts","235","console:error","console.error('فشل تغيير وضع Debug:'; error);","TRUE"
"src/app/utils/storageCache.ts","125","console:error","console.error('[StorageCache] فشل الحفظ في localStorage:'; e);","TRUE"
"src/app/utils/storageCache.ts","144","console:error","console.error('[StorageCache] فشل الحذف من localStorage:'; e);","TRUE"
"src/app/utils/storageCache.ts","195","console:error","console.error('[StorageCache] فشل القراءة من localStorage:'; e);","TRUE"
"src/app/utils/storageCache.ts","215","console:log","console.log(`🧹 [StorageCache] تم تنظيف ${removed} إدخال قديم`);","TRUE"
"src/app/utils/storageUtils.ts","21","console:error","console.error('❌ LocalStorage ممتلئ! لا يمكن الحفظ.'; error);","TRUE"
"src/app/utils/storageUtils.ts","23","console:error","console.error('❌ خطأ في حفظ البيانات:'; error.message);","TRUE"
"src/app/utils/storageUtils.ts","39","console:error","console.error(`❌ خطأ في قراءة البيانات من ${key}:`; error);","TRUE"
"src/app/utils/storageUtils.ts","53","console:error","console.error(`❌ خطأ في حذف ${key}:`; error);","TRUE"
"src/app/utils/storageUtils.ts","70","console:error","console.error('❌ خطأ في مسح التخزين:'; error);","TRUE"
"src/app/utils/storageUtils.ts","117","console:error","console.error('❌ خطأ في الحفظ المجمّع:'; error);","TRUE"
"src/app/utils/validationUtils.ts","28","smell-tag:xxx","// Format: 07xxxxxxxxx (11 digits starting with 07)","TRUE"
"src/boot/bootEntryPreamble.ts","45","smell-tag:ToDo","applyMod.applySettingsToDom(snapshotMod.getLawyerSettingsSnapshot());","TRUE"
"src/boot/bootEntryPreamble.ts","91","smell-tag:ToDo","applyMod.applySettingsToDom(snapshotMod.getLawyerSettingsSnapshot());","TRUE"
"src/boot/bootEntryPreamble.ts","95","smell-tag:ToDo","applyMod.applySettingsToDom(snapshotMod.getLawyerSettingsSnapshot());","TRUE"
"src/boot/mountApplication.ts","40","console:error","console.error('❌ [System] Fatal Boot Error:'; e);","TRUE"
"src/boot/mountApplication.ts","245","throw-generic","if (!rootElement) throw new Error('Root element missing');","TRUE"
"src/hq/mountHqApplication.ts","39","console:error","console.error('[hq] fatal boot'; e);","TRUE"
"src/hq/mountHqApplication.ts","59","throw-generic","if (!rootElement) throw new Error('Root element missing');","TRUE"
"src/hq/stubs/hqOmitAppWipe.ts","10","throw-generic","throw new Error('HQ product has no lawyer application wipe');","TRUE"
"src/lib/forumService.js","105","throw-generic","throw new Error('تعذر رفع الصورة المشفرة');","TRUE"
"src/utils/supabase/clientEnv.ts","19","smell-tag:xxx","const PLACEHOLDER_RE = /YOUR_PROJECT|eyJ\.\.\.|CHANGE_ME|placeholder|xxxx|^xyzab","TRUE"
