file,line,has_type,type_value,has_onClick,inside_form_context,class_final,downgrade_reason_or_note,raw_snippet_240chars
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionCoerciveMonetaryLimitedBranch.tsx",72,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => { if (executionCoerciveButtonDisabled || (daysSinceNoticeCalculated <= 7 && remaining > 0)) return; handleCoerciveAction('vehicle'); closeCoerciveModal(); }} disabled={executionCoerciveButtonDisabled |"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionCoerciveStandardBranch.tsx",65,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" disabled={daysSinceNoticeCalculated <= 7 && remaining > 0} onClick={() => { if (daysSinceNoticeCalculated <= 7 && remaining > 0) return; if (!activeDebtorIsEmployee) { showToast('حجز الراتب متاح للمدين الموظف فقط.', "
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionCoerciveStandardBranch.tsx",103,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" disabled={daysSinceNoticeCalculated <= 7 && remaining > 0} onClick={() => { if (daysSinceNoticeCalculated <= 7 && remaining > 0) return; handleCoerciveAction('vehicle'); closeCoerciveModal(); }} className={`w-full bo"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionCoerciveStandardBranch.tsx",126,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" disabled={daysSinceNoticeCalculated <= 7 && remaining > 0} onClick={() => { if (daysSinceNoticeCalculated <= 7 && remaining > 0) return; handleCoerciveAction('property'); closeCoerciveModal(); }} className={`w-full b"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionCoerciveStandardBranch.tsx",154,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" disabled={daysSinceNoticeCalculated <= 7 && remaining > 0} onClick={() => { if (daysSinceNoticeCalculated <= 7 && remaining > 0) return; handleCoerciveAction('police_force'); closeCoerciveModal(); }} className={`w-fu"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionCoerciveStandardBranch.tsx",177,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" disabled={daysSinceNoticeCalculated <= 7 && remaining > 0} onClick={() => { if (daysSinceNoticeCalculated <= 7 && remaining > 0) return; handleCoerciveAction('refusal_record'); closeCoerciveModal(); }} className={`w-"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionDashboardPhoneBodyDossierChrome.tsx",53,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => setActiveTabId(String(currentFileId || ''))} className={`shrink-0 inline-flex items-center gap-2 rounded-lg px-3 py-1.5 text-[10px] font-bold transition-all ${EXEC_MODAL_TOUCH_TARGET} ${ String(activeT"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionDashboardPhoneBodyDossierChrome.tsx",79,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => setActiveTabId(String(child.id))} className={`inline-flex items-center gap-2 px-3 py-1.5 text-[10px] font-bold transition-all ${EXEC_MODAL_TOUCH_TARGET} ${ String(activeTabId) === String(child.id) ? 'b"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionDashboardPhoneBodyDossierChrome.tsx",95,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => { const store = useExecutionDashboardStore.getState(); store.setParentIdForDossier(String(child.id), null); if (String(activeTabId) === String(child.id)) { setActiveTabId(String(currentFileId || '')); "
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionDashboardPhoneBodyHeader.tsx",88,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onPointerEnter={() => prefetchExecutionDossierActionsOverlay()} onClick={(e) => { e.stopPropagation(); setDossierLifecyclePanelOpen((open) => { const next = !open; if (next) { setDossierLifecyclePanelPhase('menu'); s"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionDashboardPhoneBodyHeader.tsx",149,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onPointerEnter={() => { void import('../executionDashboardLazyRegistryOverlays') .then((m) => { m.prefetchExecutionOverlayModals(); }) .catch(() => undefined); }} onClick={() => setShowExecutionTrashModal(true)} data"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionDashboardPhoneBodyQuaternaryLatePanels.tsx",158,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => { setEvictionGraceHidden(true); if (graceHiddenKey) { try { SecureStoreService.setItemSync(graceHiddenKey, '1'); } catch { /* ignore */ } } }} className=""min-h-[44px] rounded-lg border border-white/10"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionDashboardPhoneBodyQuaternaryLatePanels.tsx",210,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => { setEvictionGraceHidden(false); if (graceHiddenKey) { try { SecureStoreService.setItemSync(graceHiddenKey, '0'); } catch { /* ignore */ } } }} className=""min-h-[44px] rounded-lg border border-amber-5"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionDashboardStatusViews.tsx",39,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={onClose} className=""w-full min-h-[44px] bg-red-600 hover:bg-red-700 text-white font-bold py-3 px-6 rounded-xl transition-all touch-manipulation"" >"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionDebtorNotificationMemoModalContainer.tsx",70,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={closeNotificationModal} className={EXEC_MODAL_CLOSE_BTN_CLASS}>"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionDebtorNotificationMemoModalContainer.tsx",97,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => { const el = document.getElementById('hami-exec-memo-date') as HTMLInputElement | null; if (!el) return; try { const withPicker = el as HTMLInputElement & { showPicker?: () => void }; withPicker.showPi"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionDecisionsModalContainer.tsx",60,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={(e) => { e.stopPropagation(); onCloseDecisionsModal(); }} className={EXEC_MODAL_CLOSE_BTN_CLASS} aria-label=""إغلاق"" >"
"src/app/components/lawyer/ExecutionDashboard/components/executionFinancialHub/ExecutionFinancialHubPortalDialog.tsx",46,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={closeFinancialHub} className={EXEC_MODAL_CLOSE_BTN_CLASS} aria-label=""إغلاق المركز المالي"" >"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionFollowupInstantFrame.tsx",86,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" data-testid=""execution-followup-modal-close"" data-hami-dialog-close onClick={(e) => { e.stopPropagation(); closeFollowupInstant(); }} className={EXEC_MODAL_CLOSE_BTN_CLASS} aria-label=""إغلاق محضر المتابعة"" >"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionFollowupModalShell.tsx",114,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" data-testid=""execution-followup-modal-close"" data-hami-dialog-close onClick={(e) => { e.stopPropagation(); forceCloseFollowup(); }} className={EXEC_MODAL_CLOSE_BTN_CLASS} aria-label=""إغلاق محضر المتابعة"" >"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionFollowupModalShell.tsx",142,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button key={tab.id} type=""button"" role=""tab"" data-followup-tab={tab.id} aria-selected={active} onPointerDown={() => { prefetchExecutionFollowupTab(tab.id); }} onClick={() => { switchFollowupTab(tab.id); }} title={ tab.id === 'personal'"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionFollowupModalShell.tsx",185,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button key={d.id} type=""button"" onClick={(e) => { e.stopPropagation(); setExecutionDebtorTabIndex(i); }} className={`shrink-0 rounded-xl border px-3 py-2 text-[11px] font-bold ${EXEC_MODAL_TOUCH_TARGET} ${ executionDebtorTabIndex === i ?"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionFullTimelineModalContainer.tsx",186,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={closeTimelineModal} className={EXEC_MODAL_CLOSE_BTN_CLASS} aria-label=""إغلاق"" >"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionHeirsNotificationModalContainer.tsx",88,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => closeHeirsNotificationModal()} className={`${EXEC_MODAL_CLOSE_BTN_CLASS} hover:bg-cyan-500/20`} >"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionHeirsNotificationModalContainer.tsx",164,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => issueHeirMemoNotice(heir)} className={`${EXEC_MODAL_TOUCH_TARGET} w-full rounded-lg bg-cyan-700/80 py-2 text-[11px] font-bold text-white`} >"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionHeirsNotificationModalContainer.tsx",179,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => closeHeirMemoManually(heir)} className=""w-full rounded-lg bg-amber-700/80 py-1.5 text-[11px] font-bold text-white"" >"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionHeirsNotificationModalContainer.tsx",190,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => { if (!summonDatePickerOpen) { setHeirSummonsDatePickerOpenByHeir((prev) => ({ ...prev, [key]: true, })); return; } issueHeirSummons(heir); }} className={`${EXEC_MODAL_TOUCH_TARGET} w-full rounded-lg b"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionHeirsNotificationModalContainer.tsx",211,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => markHeirSummonsAttended(heir)} className=""flex-1 rounded-lg bg-emerald-700/80 py-1.5 text-[11px] font-bold text-white"" >"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionHeirsNotificationModalContainer.tsx",218,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => markHeirSummonsPeriodEnded(heir)} className=""flex-1 rounded-lg bg-amber-700/80 py-1.5 text-[11px] font-bold text-white"" >"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionHeirsQuickViewModal.tsx",54,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={close} className={EXEC_MODAL_CLOSE_BTN_CLASS} aria-label=""إغلاق عرض الورثة"" >"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionInlineAccordionStepRow.tsx",91,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" aria-label={open ? 'طي المحتوى' : 'عرض المحتوى'} aria-expanded={open} onClick={() => setOpenById((prev) => ({ ...prev, [s.id]: open ? false : true, })) } className=""min-w-0 flex-1 rounded-lg text-right transition ho"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionInlineAccordionStepRow.tsx",122,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" aria-label={open ? 'طي التفاصيل' : 'عرض التفاصيل'} aria-expanded={open} onClick={() => setOpenById((prev) => ({ ...prev, [s.id]: !(prev[s.id] ?? false), })) } className=""min-w-0 flex-1 cursor-pointer rounded-lg text"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionInlineAccordionStepRow.tsx",149,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" aria-label={open ? 'طي التفاصيل' : 'عرض التفاصيل'} aria-expanded={open} onClick={() => setOpenById((prev) => ({ ...prev, [s.id]: !(prev[s.id] ?? false), })) } className=""shrink-0 rounded-md p-0.5 text-gray-500 trans"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionNotesHistoryPane.tsx",76,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => { const ts = new Date().toISOString(); patchExecutorDecisionRow( p.decisionsStorageExecutionId, hit.decisionId, { breakInventoryFurnitureFinalizedAt: ts, }, ); p.showToast('تم إنهاء الجرد وإغلاق الطلب'"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionNotesModalHeader.tsx",31,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={onClose} className={EXEC_MODAL_CLOSE_BTN_CLASS} aria-label=""إغلاق"" >"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionNotesModalHeader.tsx",47,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" role=""tab"" aria-selected={notesPane === 'compose'} onClick={() => onNotesPaneChange('compose')} className={`${tabBtn} ${notesPane === 'compose' ? EXEC_OVERLAY_SEG_ACTIVE : EXEC_OVERLAY_SEG_IDLE}`} data-testid=""exe"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionNotesModalHeader.tsx",58,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" role=""tab"" aria-selected={notesPane === 'vault'} onClick={() => onNotesPaneChange('vault')} className={`${tabBtn} ${notesPane === 'vault' ? EXEC_OVERLAY_SEG_ACTIVE : EXEC_OVERLAY_SEG_IDLE}`} data-testid=""execution"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionOverlayInstantFrame.tsx",81,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" data-testid={closeTestId} data-hami-dialog-close onClick={(e) => { e.stopPropagation(); onClose(); }} className={EXEC_MODAL_CLOSE_BTN_CLASS} aria-label={closeAriaLabel} >"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionPauseResumeOverlay.tsx",58,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => setShowPauseModal(false)} className={EXEC_MODAL_CLOSE_BTN_CLASS} aria-label=""إغلاق"" >"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionPauseResumeOverlay.tsx",106,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => { setIsPaused(true); setTimelineEvents((prev) => { const pauseEvent = { id: `pause_${Date.now()}`, type: 'system', title: '⏸️ إيقاف التنفيذ', description: `تم إيقاف التنفيذ قانونياً${ pauseReason ? `: "
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionPauseResumeOverlay.tsx",170,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => { setIsPaused(false); setPauseReason(''); setTimelineEvents((prev) => { const resumeEvent = { id: `resume_${Date.now()}`, type: 'system', title: '▶️ استئناف التنفيذ', description: 'تم استئناف التنفيذ و"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionPaymentModalContainer.tsx",68,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={closePaymentModal} className={EXEC_MODAL_CLOSE_BTN_CLASS} >"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionPaymentModalContainer.tsx",104,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={handlePayment} className={`${EXEC_MODAL_TOUCH_TARGET} w-full bg-emerald-600 hover:bg-emerald-500 text-white font-bold py-3 rounded-lg transition-colors mt-4`} >"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionPinnedNotesTray.tsx",66,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => onToggleNotePin(n.id)} className={ isDock ? 'rounded-lg border border-amber-400/30 bg-amber-500/10 p-1 text-amber-200' : 'flex min-h-[44px] min-w-[44px] items-center justify-center rounded-lg border bo"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionPinnedNotesTray.tsx",79,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => onTrashNote(n.id)} className={ isDock ? 'rounded-lg border border-rose-500/25 p-1 text-rose-300 hover:bg-rose-950/40' : 'flex min-h-[44px] min-w-[44px] items-center justify-center rounded-lg border bor"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionPinnedNotesTray.tsx",101,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={(e) => { e.stopPropagation(); setOpen((v) => !v); }} className=""pointer-events-auto absolute left-1.5 top-1.5 flex h-7 min-w-7 items-center justify-center gap-0.5 rounded-full border border-orange-400/40 bg"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionPinnedNotesTray.tsx",125,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => setOpen((v) => !v)} className=""flex min-h-[44px] w-full items-center justify-between gap-2 rounded-xl border border-white/[0.08] px-3 py-2 text-[11px] font-bold text-slate-200 transition-colors hover:"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionSolidaryAndEvictionFollowupModalsContainer.tsx",82,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={closeSolidaryCoerciveTargetModal} className={`${EXEC_MODAL_CLOSE_BTN_CLASS} hover:bg-amber-500/20`} aria-label=""إغلاق"" >"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionSolidaryAndEvictionFollowupModalsContainer.tsx",102,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" className=""w-full rounded-xl border border-slate-600/50 bg-slate-900/60 p-3 text-right text-sm font-semibold text-white transition-colors hover:border-amber-500/40 hover:bg-slate-800/80"" onClick={() => { const act "
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionTaskComposerForm.tsx",66,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={onAddStep} className={`${ntm.btnChip} gap-1 px-2 py-1 text-[10px] ${EXEC_MODAL_TOUCH_TARGET}`} >"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionTaskComposerForm.tsx",90,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => onRemoveStep(step.id)} className={`shrink-0 rounded-lg border border-rose-500/25 p-1.5 text-rose-300 hover:bg-rose-950/40 ${EXEC_MODAL_TOUCH_TARGET}`} >"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionTaskComposerForm.tsx",117,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={onSubmit} disabled={!title.trim()} className={ntm.btnPrimary} >"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionTaskComposerForm.tsx",125,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={onCancel} className={ntm.btnGhost}>"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionTasksSection.tsx",137,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => { setShowDoneTasksPanel(!showDoneTasksPanel); if (!showDoneTasksPanel) resetForm(); }} className={showDoneTasksPanel ? ntm.btnChip : ntm.btnChipMuted} >"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionTasksSection.tsx",147,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => { setShowDoneTasksPanel(false); resetForm(); setShowForm(true); }} className={`${ntm.btnChip} flex items-center gap-1.5`} >"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionTimelineFilterBar.tsx",83,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button key={label} type=""button"" role=""tab"" aria-selected={active} title={label} ref={(el) => bindChipRef(label, el)} onClick={() => setActiveTimelineFilter(label)} className={`snap-start inline-flex min-h-[44px] shrink-0 touch-manipul"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionTimelineFilterBar.tsx",124,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => setShowOnlyActiveFileTimeline((v) => !v)} className={`inline-flex min-h-[44px] w-full touch-manipulation items-center justify-center rounded-xl border px-3 text-[10px] font-semibold transition-colors $"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionToast.tsx",109,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={onClose} className=""text-gray-400 hover:text-white shrink-0 transition-colors"" aria-label=""إغلاق الإشعار"" >"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionTransferFileNumberModal.tsx",57,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={onClose} className={EXEC_MODAL_CLOSE_BTN_CLASS} aria-label=""إغلاق"" >"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionTransferFileNumberModal.tsx",85,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={onClose} className={`rounded-xl border border-white/10 bg-white/5 px-4 py-2 text-[11px] font-bold text-slate-200 hover:bg-white/10 transition-colors ${EXEC_MODAL_TOUCH_TARGET}`} >"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionTransferFileNumberModal.tsx",92,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={handleConfirm} className={`rounded-xl border border-amber-500/25 bg-amber-950/35 px-4 py-2 text-[11px] font-bold text-amber-200 hover:bg-amber-950/55 hover:border-amber-500/45 transition-colors ${EXEC_MODAL_"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionTrashModal.tsx",102,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={onClose} className={EXEC_MODAL_CLOSE_BTN_CLASS} aria-label=""إغلاق"" >"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionTrashModal.tsx",114,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={onClose} className=""w-9 shrink-0 opacity-0"" aria-hidden=""true"" >"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionTrashModal.tsx",204,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={onRestore} className={`${EXEC_MODAL_TOUCH_TARGET} inline-flex items-center gap-1.5 rounded-lg border border-emerald-500/25 bg-emerald-950/10 px-2.5 py-1 text-[10px] font-bold text-emerald-200 hover:bg-emeral"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutionTrashModal.tsx",212,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={onPermanentDelete} className={`${EXEC_MODAL_TOUCH_TARGET} rounded-lg border border-rose-500/25 bg-rose-950/10 px-2.5 py-1 text-[10px] font-bold text-rose-200 hover:bg-rose-950/20`} >"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutorDecisionFollowupMirrorViews.tsx",94,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => openDecisions('previous')} className={`w-full rounded-xl border border-slate-500/30 bg-slate-800/40 py-2 text-[10px] font-bold text-slate-200 hover:bg-slate-800/60 ${className}`} >"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutorDecisionFollowupMirrorViews.tsx",110,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => openDecisions('previous')} className=""mt-2 w-full rounded-xl border border-slate-500/30 bg-slate-800/40 py-2 text-[10px] font-bold text-slate-200 hover:bg-slate-800/60"" >"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutorDecisionFollowupMirrorViews.tsx",164,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => openDecisions('previous')} className={`w-full rounded-xl border border-emerald-500/35 bg-emerald-500/10 py-2 text-[10px] font-bold text-emerald-100 hover:bg-emerald-500/15 ${className}`} >"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutorDecisionFollowupMirrorViews.tsx",182,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => openDecisions('previous')} className=""mt-2 w-full rounded-xl border border-emerald-500/35 bg-emerald-500/10 py-2 text-[10px] font-bold text-emerald-100 hover:bg-emerald-500/15"" >"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutorDecisionFollowupMirrorViews.tsx",203,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => openDecisions('previous')} className={`w-full rounded-xl border border-rose-400/35 bg-rose-500/10 py-2 text-[10px] font-bold text-rose-100 hover:bg-rose-500/15 ${className}`} >"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutorDecisionFollowupMirrorViews.tsx",223,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => openDecisions('previous')} className=""mt-2 w-full rounded-xl border border-rose-400/35 bg-rose-500/10 py-2 text-[10px] font-bold text-rose-100 hover:bg-rose-500/15"" >"
"src/app/components/lawyer/ExecutionDashboard/components/ExecutorDecisionFollowupMirrorViews.tsx",243,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => openDecisions('previous')} className=""mt-2 w-full rounded-xl border border-emerald-500/35 bg-emerald-500/10 py-2 text-[10px] font-bold text-emerald-100 hover:bg-emerald-500/15"" >"
"src/app/components/lawyer/ExecutionDashboard/components/FinancialLedgerSection.tsx",155,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={onClose} className={`rounded-lg p-1.5 text-slate-400 transition hover:bg-white/10 hover:text-white ${EXEC_MODAL_TOUCH_TARGET}`} aria-label=""إغلاق"" >"
"src/app/components/lawyer/ExecutionDashboard/components/FinancialTab.tsx",17,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={openFinancialHubLedger} onPointerEnter={prefetchFinancialHubSurface} onFocus={prefetchFinancialHubSurface} className=""w-full min-h-[44px] touch-manipulation rounded-xl border border-[#E6C673]/35 bg-[#05060D"
"src/app/components/lawyer/ExecutionDashboard/components/FollowupFlowBackButton.tsx",25,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" aria-label={label} title={label} disabled={disabled} onClick={(e) => { e.preventDefault(); e.stopPropagation(); if (disabled) return; onClick(); }} className={`${BASE} size-7 ${variant === 'overlay' ? 'absolute right"
"src/app/components/lawyer/ExecutionDashboard/components/FollowupProcedureCard.tsx",81,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" disabled={disabled && !hasActiveRequest && !workflowComplete} aria-expanded={inProgress ? panelOpen : undefined} onClick={handleHeaderClick} className={`${HEADER_BTN} rounded-none border-0 ${toneClass} ${ disabled &&"
"src/app/components/lawyer/ExecutionDashboard/components/GuarantorCardExpandButton.tsx",11,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" aria-expanded={expanded} onClick={onToggle} className={`rounded-lg border border-white/10 bg-white/5 p-2 text-slate-200 hover:bg-white/10 ${EXEC_MODAL_TOUCH_TARGET}`} >"
"src/app/components/lawyer/ExecutionDashboard/components/GuarantorFollowupStandaloneCard.tsx",186,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => { onOpenUnifiedSummonsHub?.({ debtorKey: null, initialMainTab: 'guarantor', }) ?? (() => { setSummonsContextDebtorKey?.(null); setSummonsHubInitialMainTab?.('guarantor'); setShowUnifiedSummonsModal?.(t"
"src/app/components/lawyer/ExecutionDashboard/components/GuarantorOverflowMenu.tsx",35,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button ref={anchorRef} type=""button"" aria-expanded={open} aria-label={ariaLabel} onClick={(e) => { e.stopPropagation(); setOpen((v) => !v); }} className={`rounded-lg border border-white/10 bg-white/5 p-2 text-slate-200 hover:bg-white/10 "
"src/app/components/lawyer/ExecutionDashboard/components/GuarantorOverflowMenu.tsx",56,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button key={item.id} type=""button"" className={`w-full px-3 py-2.5 text-right text-[12px] font-bold hover:bg-white/5 ${EXEC_MODAL_TOUCH_TARGET} ${ item.tone === 'amber' ? 'text-amber-100' : item.tone === 'rose' ? 'text-rose-100' : 'text-w"
